"DR_NO","Date Rptd","DATE OCC","TIME OCC","AREA","AREA NAME","Crm Cd","Crm Cd Desc","Vict Age","Vict Sex","Vict Descent","LOCATION","LAT","LON"
"232019383","12/1/2023 0:00","11/22/2023 0:00","1006","20","Olympic","440","THEFT PLAIN - PETTY ($950 & UNDER)","40","M","K","400 S  CATALINA                     ST","34.0672","-118.2954"
"231224243","12/1/2023 0:00","12/1/2023 0:00","643","12","77th Street","354","THEFT OF IDENTITY","46","F","B","3300 W  66TH                         PL","33.9787","-118.3294"
"232018600","12/1/2023 0:00","11/28/2023 0:00","700","20","Olympic","510","VEHICLE - STOLEN","0","","","4000 W  OLYMPIC                      BL","34.0538","-118.3207"
"231116341","12/1/2023 0:00","12/1/2023 0:00","1400","11","Northeast","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","60","M","W","5300    ZOO                          DR","34.1548","-118.294"
"231518358","12/1/2023 0:00","11/30/2023 0:00","1546","15","N Hollywood","440","THEFT PLAIN - PETTY ($950 & UNDER)","45","F","W","11900    WEDDINGTON                   ST","34.1667","-118.3921"
"231016945","12/1/2023 0:00","8/31/2023 0:00","900","10","West Valley","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","60","F","W","17100    VANOWEN                      ST","34.1939","-118.5055"
"230401653","12/1/2023 0:00","12/1/2023 0:00","327","4","Hollenbeck","310","BURGLARY","0","X","X","3100 N  BROADWAY","34.0762","-118.2119"
"232117160","12/1/2023 0:00","12/1/2023 0:00","1842","21","Topanga","310","BURGLARY","71","M","O","19900    WESTOVER                     PL","34.1821","-118.5668"
"231016672","12/1/2023 0:00","12/1/2023 0:00","1800","10","West Valley","310","BURGLARY","79","M","O","16200    BERTELLA                     DR","34.154","-118.4866"
"232117171","12/1/2023 0:00","12/1/2023 0:00","1205","21","Topanga","236","INTIMATE PARTNER - AGGRAVATED ASSAULT","42","F","W","4900    CANOGA                       AV","34.1575","-118.5962"
"231820207","12/1/2023 0:00","12/1/2023 0:00","2130","18","Southeast","745","VANDALISM - MISDEAMEANOR ($399 OR UNDER)","29","F","B","2000 E  IMPERIAL                     HY","33.9294","-118.236"
"231614598","12/1/2023 0:00","7/15/2023 0:00","1045","16","Foothill","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","46","F","H","8800    SUNLAND                      BL","34.2309","-118.3727"
"231820173","12/1/2023 0:00","11/30/2023 0:00","2245","18","Southeast","510","VEHICLE - STOLEN","0","","","CENTRAL                      AV","33.9295","-118.2542"
"231421301","12/1/2023 0:00","11/30/2023 0:00","2130","14","Pacific","745","VANDALISM - MISDEAMEANOR ($399 OR UNDER)","0","X","X","11200    LA CIENEGA                   BL","33.9322","-118.37"
"231614596","12/1/2023 0:00","11/22/2023 0:00","1611","16","Foothill","647","THROWING OBJECT AT MOVING VEHICLE","25","F","W","GLENOAKS                     BL","34.2225","-118.3593"
"231321409","12/1/2023 0:00","9/1/2023 0:00","1","13","Newton","626","INTIMATE PARTNER - SIMPLE ASSAULT","17","F","H","900 E  54TH                         ST","33.9934","-118.2594"
"231518376","12/1/2023 0:00","11/30/2023 0:00","1145","15","N Hollywood","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","78","F","W","12100    LA MAIDA                     ST","34.1585","-118.3965"
"231116332","12/1/2023 0:00","11/30/2023 0:00","2350","11","Northeast","888","TRESPASSING","0","X","X","3200    RIVERSIDE                    DR","34.1143","-118.2695"
"231614576","12/1/2023 0:00","10/4/2023 0:00","900","16","Foothill","440","THEFT PLAIN - PETTY ($950 & UNDER)","50","F","H","10100    HILLHAVEN                    AV","34.2523","-118.2898"
"232117166","12/1/2023 0:00","12/1/2023 0:00","1300","21","Topanga","330","BURGLARY FROM VEHICLE","40","F","B","20500    VENTURA                      BL","34.1677","-118.5808"
"230916931","12/1/2023 0:00","11/29/2023 0:00","2100","9","Van Nuys","210","ROBBERY","33","F","H","14600    CALVERT                      ST","34.1817","-118.4509"
"231321432","12/1/2023 0:00","11/30/2023 0:00","2200","13","Newton","330","BURGLARY FROM VEHICLE","37","M","H","HUNTER                       ST","34.0276","-118.2299"
"231224282","12/1/2023 0:00","11/30/2023 0:00","2200","12","77th Street","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","48","F","H","5400    6TH                          AV","33.9932","-118.3236"
"231917285","12/1/2023 0:00","12/1/2023 0:00","15","19","Mission","236","INTIMATE PARTNER - AGGRAVATED ASSAULT","25","F","H","8600    BURNET                       AV","34.2275","-118.4633"
"231718548","12/1/2023 0:00","11/29/2023 0:00","1800","17","Devonshire","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","0","","","9300    TAMPA                        AV","34.244","-118.5583"
"230916970","12/1/2023 0:00","10/7/2023 0:00","1932","9","Van Nuys","480","BIKE - STOLEN","33","M","H","5100    WOODMAN                      AV","34.1603","-118.4399"
"231614568","12/1/2023 0:00","10/4/2023 0:00","1800","16","Foothill","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","58","M","Z","11700    BLYTHE                       ST","34.2148","-118.3878"
"232117231","12/1/2023 0:00","11/7/2023 0:00","1000","21","Topanga","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0","M","W","6600    FALLBROOK                    AV","34.1883","-118.6274"
"231614597","12/1/2023 0:00","12/1/2023 0:00","1700","16","Foothill","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","41","F","H","12300    GLAMIS                       ST","34.2694","-118.4013"
"231321407","12/1/2023 0:00","12/1/2023 0:00","250","13","Newton","753","DISCHARGE FIREARMS/SHOTS FIRED","0","M","W","HOOPER                       AV","34.0112","-118.2521"
"231614575","12/1/2023 0:00","2/3/2023 0:00","1730","16","Foothill","440","THEFT PLAIN - PETTY ($950 & UNDER)","37","F","H","9900    OMELVENY                     AV","34.2501","-118.4187"
"231518345","12/1/2023 0:00","11/30/2023 0:00","1451","15","N Hollywood","888","TRESPASSING","61","M","W","3300    CANTON                       LN","34.1337","-118.3847"
"231321446","12/1/2023 0:00","11/29/2023 0:00","1000","13","Newton","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","42","M","H","4100    COMPTON                      AV","34.0086","-118.2474"
"231224120","12/1/2023 0:00","12/1/2023 0:00","200","12","77th Street","121","RAPE, FORCIBLE","20","F","W","1100 W  60TH                         PL","33.985","-118.2937"
"232117241","12/1/2023 0:00","12/1/2023 0:00","600","21","Topanga","354","THEFT OF IDENTITY","44","M","O","23800    OXNARD                       ST","34.1795","-118.6444"
"231718559","12/1/2023 0:00","12/1/2023 0:00","1445","17","Devonshire","310","BURGLARY","73","F","A","12100    STEWARTON                    DR","34.2922","-118.5432"
"231820196","12/1/2023 0:00","12/1/2023 0:00","1630","18","Southeast","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","27","F","B","11800    AVALON                       BL","33.9265","-118.2652"
"230916956","12/1/2023 0:00","11/26/2023 0:00","1553","9","Van Nuys","440","THEFT PLAIN - PETTY ($950 & UNDER)","38","F","W","BURNET                       AV","34.2057","-118.464"
"232019396","12/1/2023 0:00","11/24/2023 0:00","1920","20","Olympic","440","THEFT PLAIN - PETTY ($950 & UNDER)","21","M","O","3300 W  3RD                          ST","34.0728","-118.2878"
"231614580","12/1/2023 0:00","10/5/2023 0:00","745","16","Foothill","354","THEFT OF IDENTITY","30","F","W","12600    VAN NUYS                     BL","34.2816","-118.4073"
"231518393","12/1/2023 0:00","12/1/2023 0:00","715","15","N Hollywood","888","TRESPASSING","0","M","W","5300    LANKERSHIM                   BL","34.172","-118.3789"
"231820187","12/1/2023 0:00","11/22/2023 0:00","900","18","Southeast","649","DOCUMENT FORGERY / STOLEN FELONY","69","F","H","200 W  93RD                         ST","33.956","-118.2772"
"231518349","12/1/2023 0:00","11/30/2023 0:00","1955","15","N Hollywood","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","0","","","BELLINGHAM","34.1576","-118.3987"
"231518375","12/1/2023 0:00","11/30/2023 0:00","1805","15","N Hollywood","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","32","M","H","6600    IRVINE                       AV","34.1903","-118.3856"
"232117242","12/1/2023 0:00","7/1/2023 0:00","1220","21","Topanga","354","THEFT OF IDENTITY","43","F","W","6200    CANOGA                       AV","34.1865","-118.6017"
"231421094","12/1/2023 0:00","11/30/2023 0:00","1800","14","Pacific","310","BURGLARY","0","X","X","1400    ABBOT KINNEY                 BL","33.9934","-118.46"
"231116328","12/1/2023 0:00","11/29/2023 0:00","800","11","Northeast","510","VEHICLE - STOLEN","0","","","1500    YOSEMITE                     DR","34.1328","-118.1981"
"231719477","12/1/2023 0:00","11/12/2023 0:00","1200","17","Devonshire","649","DOCUMENT FORGERY / STOLEN FELONY","36","F","O","18500    MAYALL                       ST","34.2533","-118.5361"
"232019371","12/1/2023 0:00","11/29/2023 0:00","1415","20","Olympic","440","THEFT PLAIN - PETTY ($950 & UNDER)","53","F","C","200 S  WESTMORELAND                 AV","34.0704","-118.2877"
"231321387","12/1/2023 0:00","11/30/2023 0:00","1900","13","Newton","510","VEHICLE - STOLEN","0","","","600 E  50TH                         ST","33.9976","-118.2652"
"231116329","12/1/2023 0:00","11/29/2023 0:00","2300","11","Northeast","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","0","","","4500    COLORADO                     BL","34.1417","-118.2697"
"230916946","12/1/2023 0:00","11/23/2023 0:00","2100","9","Van Nuys","860","BATTERY WITH SEXUAL CONTACT","35","F","H","15200    MARTHA                       ST","34.1731","-118.464"
"231518374","12/1/2023 0:00","11/29/2023 0:00","1500","15","N Hollywood","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","43","M","W","12000    GUERIN                       ST","34.1458","-118.3924"
"231421038","12/1/2023 0:00","12/1/2023 0:00","35","14","Pacific","210","ROBBERY","0","X","X","8900    SEPULVEDA WESTWAY","33.9556","-118.3982"
"232018655","12/1/2023 0:00","12/1/2023 0:00","1130","20","Olympic","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","65","M","B","ST ANDREWS                   PL","34.0472","-118.3116"
"232117172","12/1/2023 0:00","12/1/2023 0:00","935","21","Topanga","850","INDECENT EXPOSURE","34","M","W","20800    VENTURA                      BL","34.1665","-118.5859"
"231001085","12/1/2023 0:00","12/1/2023 0:00","1700","10","West Valley","310","BURGLARY","64","M","W","19600    WELLS                        DR","34.164","-118.5607"
"232019391","12/1/2023 0:00","11/29/2023 0:00","2300","20","Olympic","440","THEFT PLAIN - PETTY ($950 & UNDER)","21","M","W","1200    ELDEN                        AV","34.0491","-118.2877"
"231917318","12/1/2023 0:00","12/1/2023 0:00","1650","19","Mission","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","52","M","H","14800    RYAN                         ST","34.3102","-118.455"
"231321443","12/1/2023 0:00","12/1/2023 0:00","1523","13","Newton","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0","M","W","1300    NEWTON                       ST","34.028","-118.2473"
"230916941","12/1/2023 0:00","11/30/2023 0:00","1845","9","Van Nuys","310","BURGLARY","24","F","W","4500    STANSBURY                    AV","34.153","-118.4411"
"231718632","12/1/2023 0:00","11/24/2023 0:00","2034","17","Devonshire","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0","X","X","11100    BALBOA                       BL","34.2757","-118.5144"
"231224108","12/1/2023 0:00","10/14/2023 0:00","200","12","77th Street","510","VEHICLE - STOLEN","0","","","700 W  49TH                         ST","33.9987","-118.2861"
"231321402","12/1/2023 0:00","11/30/2023 0:00","1830","13","Newton","510","VEHICLE - STOLEN","0","","","16TH                         ST","34.0232","-118.2409"
"231224107","12/1/2023 0:00","12/1/2023 0:00","1208","12","77th Street","440","THEFT PLAIN - PETTY ($950 & UNDER)","0","X","X","5800 S  VERMONT                      AV","33.9856","-118.2915"
"231321393","12/1/2023 0:00","11/30/2023 0:00","2100","13","Newton","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","38","M","H","28TH","34.0196","-118.2624"
"231614584","12/1/2023 0:00","11/30/2023 0:00","1630","16","Foothill","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","0","X","X","8400    ARLETA                       AV","34.2217","-118.4053"
"231718643","12/1/2023 0:00","11/29/2023 0:00","1900","17","Devonshire","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","37","F","W","15800    SEPTO                        ST","34.251","-118.4762"
"231421185","12/1/2023 0:00","11/25/2023 0:00","1158","14","Pacific","440","THEFT PLAIN - PETTY ($950 & UNDER)","34","F","F","5700 W  CENTINELA                    AV","33.9764","-118.381"
"230916961","12/1/2023 0:00","11/25/2023 0:00","1900","9","Van Nuys","664","BUNCO, PETTY THEFT","64","M","W","7500    WOODMAN                      AV","34.2067","-118.4313"
"231718603","12/1/2023 0:00","11/29/2023 0:00","1900","17","Devonshire","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","67","F","H","16000    RINALDI                      ST","34.2792","-118.4803"
"231224110","12/1/2023 0:00","12/1/2023 0:00","1534","12","77th Street","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","61","M","Z","10000 S  WESTERN                      AV","33.9455","-118.309"
"231421075","12/1/2023 0:00","11/30/2023 0:00","1747","14","Pacific","330","BURGLARY FROM VEHICLE","42","M","B","S  SEPULVEDA                    BL","33.9598","-118.3962"
"231224217","12/1/2023 0:00","12/1/2023 0:00","1204","12","77th Street","354","THEFT OF IDENTITY","45","F","B","1100 W  53RD                         ST","33.9941","-118.2939"
"231016763","12/1/2023 0:00","12/1/2023 0:00","1200","10","West Valley","354","THEFT OF IDENTITY","59","M","O","6800    ALDEA                        AV","34.1939","-118.5084"
"231718925","12/1/2023 0:00","11/30/2023 0:00","1430","17","Devonshire","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0","X","X","8400    WINNETKA                     AV","34.2222","-118.571"
"231614585","12/1/2023 0:00","12/1/2023 0:00","900","16","Foothill","888","TRESPASSING","51","M","O","9500    GLORY                        AV","34.2401","-118.2797"
"231718533","12/1/2023 0:00","11/30/2023 0:00","2000","17","Devonshire","510","VEHICLE - STOLEN","0","","","8500    CORBIN                       AV","34.2246","-118.5623"
"231518355","12/1/2023 0:00","11/30/2023 0:00","730","15","N Hollywood","440","THEFT PLAIN - PETTY ($950 & UNDER)","27","F","W","3400    CAHUENGA                     BL","34.1316","-118.352"
"231518339","12/1/2023 0:00","11/30/2023 0:00","1720","15","N Hollywood","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","19","M","H","COHASSET","34.2066","-118.3703"
"231518347","12/1/2023 0:00","12/1/2023 0:00","850","15","N Hollywood","354","THEFT OF IDENTITY","33","F","H","12100    VICTORY                      BL","34.1867","-118.3965"
"231321390","12/1/2023 0:00","11/11/2023 0:00","2245","13","Newton","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","0","","","1400 E  21ST                         ST","34.021","-118.2497"
"231421104","12/1/2023 0:00","12/1/2023 0:00","630","14","Pacific","510","VEHICLE - STOLEN","0","","","600    WORLD WAY","33.9429","-118.403"
"230916966","12/1/2023 0:00","10/1/2023 0:00","1230","9","Van Nuys","440","THEFT PLAIN - PETTY ($950 & UNDER)","36","F","W","14100    RIVERSIDE                    DR","34.1576","-118.44"
"231518384","12/1/2023 0:00","11/22/2023 0:00","1400","15","N Hollywood","668","EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)","0","","","6800    LANKERSHIM                   BL","34.1939","-118.3878"
"231718628","12/1/2023 0:00","11/28/2023 0:00","1700","17","Devonshire","330","BURGLARY FROM VEHICLE","36","F","H","9900    ZELZAH                       AV","34.2504","-118.5233"
"231820167","12/1/2023 0:00","12/1/2023 0:00","930","18","Southeast","354","THEFT OF IDENTITY","46","F","B","10700 S  CENTRAL                      AV","33.9388","-118.2542"
"231614561","12/1/2023 0:00","11/29/2023 0:00","1430","16","Foothill","440","THEFT PLAIN - PETTY ($950 & UNDER)","0","X","X","10100    GLENOAKS                     BL","34.2534","-118.3913"
"232018779","12/1/2023 0:00","11/30/2023 0:00","750","20","Olympic","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","43","M","H","3400 W  3RD                          ST","34.0691","-118.2893"
"232117181","12/1/2023 0:00","11/30/2023 0:00","1","21","Topanga","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","26","M","W","9100    TOPANGA CANYON               BL","34.2331","-118.6273"
"232018603","12/1/2023 0:00","12/1/2023 0:00","1300","20","Olympic","210","ROBBERY","34","M","H","800 S  VERMONT                      AV","34.0561","-118.2941"
"231718555","12/1/2023 0:00","12/1/2023 0:00","1030","17","Devonshire","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","43","F","H","21000    PLUMMER                      ST","34.2428","-118.5913"
"231421469","12/1/2023 0:00","11/27/2023 0:00","1300","14","Pacific","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","25","F","W","13400    MAXELLA                      AV","33.9867","-118.4413"
"231718547","12/1/2023 0:00","12/1/2023 0:00","900","17","Devonshire","510","VEHICLE - STOLEN","0","","","18500    RAYEN                        ST","34.2319","-118.5361"
"231016641","12/1/2023 0:00","11/30/2023 0:00","1938","10","West Valley","900","VIOLATION OF COURT ORDER","40","M","W","6600    TAMPA                        AV","34.1904","-118.5534"
"231718544","12/1/2023 0:00","11/30/2023 0:00","1715","17","Devonshire","510","VEHICLE - STOLEN","0","","","NAPA","34.2264","-118.5405"
"232018635","12/1/2023 0:00","12/1/2023 0:00","1030","20","Olympic","624","BATTERY - SIMPLE ASSAULT","67","M","H","3100 W  4TH                          ST","34.0667","-118.2871"
