DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Crm Cd,Crm Cd Desc,Vict Age,Vict Sex,Vict Descent,LOCATION,LAT,LON
230125987,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,0200,01,Central,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",23,M,H,16TH                         ST,34.0324,-118.2605
230321025,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,1330,03,Southwest,210,ROBBERY,55,F,B,3900    COCO                         AV,34.0154,-118.3497
231820570,12/09/2023 12:00:00 AM,10/24/2023 12:00:00 AM,2200,18,Southeast,624,BATTERY - SIMPLE ASSAULT,57,M,H,11500 S  FIGUEROA                     ST,33.928,-118.2826
231718952,12/09/2023 12:00:00 AM,11/06/2023 12:00:00 AM,1200,17,Devonshire,354,THEFT OF IDENTITY,46,F,H,9500    OSO                          AV,34.2427,-118.5754
231224630,12/09/2023 12:00:00 AM,12/08/2023 12:00:00 AM,2130,12,77th Street,330,BURGLARY FROM VEHICLE,36,M,H,700 W  79TH                         ST,33.9693,-118.285
231917620,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,0455,19,Mission,520,VEHICLE - ATTEMPT STOLEN,27,F,W,15100    ORO GRANDE                   ST,34.2936,-118.4609
230415190,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,0220,04,Hollenbeck,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,21,M,H,5400    DOBBS                        ST,34.0736,-118.1662
230817895,12/09/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0624,08,West LA,440,THEFT PLAIN - PETTY ($950 & UNDER),19,F,W,600    KELTON                       AV,34.0665,-118.4534
230817902,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,1747,08,West LA,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,X,11800    SANTA MONICA                 BL,34.0428,-118.4582
230516705,12/09/2023 12:00:00 AM,12/07/2023 12:00:00 AM,2120,05,Harbor,480,BIKE - STOLEN,60,M,X,1200 S  GAFFEY                       ST,33.7331,-118.2924
231224576,12/09/2023 12:00:00 AM,12/08/2023 12:00:00 AM,2045,12,77th Street,210,ROBBERY,0,X,X,78TH                         ST,33.9685,-118.2564
231718998,12/09/2023 12:00:00 AM,12/08/2023 12:00:00 AM,0327,17,Devonshire,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0,,,8400    TAMPA                        AV,34.2243,-118.5623
230618788,12/09/2023 12:00:00 AM,12/08/2023 12:00:00 AM,0440,06,Hollywood,210,ROBBERY,37,F,W,BEACHWOOD,34.1052,-118.3213
230401680,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,0350,04,Hollenbeck,649,DOCUMENT FORGERY / STOLEN FELONY,0,X,X,2300    WHITTIER                     BL,34.0349,-118.2169
230222376,12/09/2023 12:00:00 AM,12/02/2023 12:00:00 AM,2245,02,Rampart,761,BRANDISH WEAPON,40,M,W,1700 W  6TH                          ST,34.0573,-118.2699
231719000,12/09/2023 12:00:00 AM,12/07/2023 12:00:00 AM,1150,17,Devonshire,440,THEFT PLAIN - PETTY ($950 & UNDER),0,,,10100    DONNA                        AV,34.2536,-118.5482
231421505,12/09/2023 12:00:00 AM,12/08/2023 12:00:00 AM,2100,14,Pacific,310,BURGLARY,0,X,X,3100    SAWTELLE                     BL,34.0209,-118.4318
230917260,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,0415,09,Van Nuys,626,INTIMATE PARTNER - SIMPLE ASSAULT,42,F,B,5900    CEDROS                       AV,34.1776,-118.4531
230126047,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,1800,01,Central,210,ROBBERY,30,M,W,5TH                          ST,34.0468,-118.2415
230125957,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,1450,01,Central,624,BATTERY - SIMPLE ASSAULT,46,F,H,300 S  BROADWAY,34.051,-118.248
232117457,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,0010,21,Topanga,624,BATTERY - SIMPLE ASSAULT,34,M,B,23300    MULHOLLAND                   DR,34.1548,-118.6333
232019049,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,1950,20,Olympic,310,BURGLARY,0,,,500 N  GOWER                        ST,34.079,-118.3227
230321027,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,0940,03,Southwest,210,ROBBERY,69,M,B,4100    CRENSHAW                     BL,34.0102,-118.3351
230817896,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,0230,08,West LA,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",38,F,O,1200    GRANVILLE                    AV,34.0481,-118.4627
231820592,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,1320,18,Southeast,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",44,F,H,200 W  111TH                        ST,33.9348,-118.2762
230415199,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,1900,04,Hollenbeck,626,INTIMATE PARTNER - SIMPLE ASSAULT,31,F,H,3400 E  8TH                          ST,34.0238,-118.2058
230401679,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,0100,04,Hollenbeck,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",36,M,H,3400 E  8TH                          ST,34.0238,-118.2058
231614860,12/09/2023 12:00:00 AM,12/06/2023 12:00:00 AM,2000,16,Foothill,330,BURGLARY FROM VEHICLE,35,M,H,12200    PIERCE                       ST,34.2779,-118.3987
231321809,12/09/2023 12:00:00 AM,12/08/2023 12:00:00 AM,1815,13,Newton,520,VEHICLE - ATTEMPT STOLEN,32,F,B,3700 S  GRAND                        AV,34.0169,-118.2783
230618778,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,1000,06,Hollywood,624,BATTERY - SIMPLE ASSAULT,45,X,X,5600 W  SUNSET                       BL,34.0981,-118.3113
230321044,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,1300,03,Southwest,626,INTIMATE PARTNER - SIMPLE ASSAULT,20,F,H,700 W  42ND                         ST,34.007,-118.2857
231820567,12/09/2023 12:00:00 AM,12/08/2023 12:00:00 AM,2330,18,Southeast,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,X,X,14100 S  FIGUEROA                     ST,33.9037,-118.2827
230516696,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,0430,05,Harbor,510,VEHICLE - STOLEN,0,,,600 W  37TH                         ST,33.7106,-118.29
232018971,12/09/2023 12:00:00 AM,12/07/2023 12:00:00 AM,2000,20,Olympic,510,VEHICLE - STOLEN,0,,,600 S  HOBART                       BL,34.0636,-118.3053
230718246,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,1000,07,Wilshire,624,BATTERY - SIMPLE ASSAULT,27,F,H,4800 W  WASHINGTON                   BL,34.0427,-118.3423
231820589,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,1550,18,Southeast,624,BATTERY - SIMPLE ASSAULT,20,F,B,9300    FIRTH                        BL,33.952,-118.2476
230917308,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,2230,09,Van Nuys,624,BATTERY - SIMPLE ASSAULT,42,F,H,15000    VANOWEN                      ST,34.1939,-118.4601
231719003,12/09/2023 12:00:00 AM,09/09/2023 12:00:00 AM,2145,17,Devonshire,440,THEFT PLAIN - PETTY ($950 & UNDER),0,,,18200    DONMETZ                      ST,34.2741,-118.5302
232117479,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,1730,21,Topanga,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),35,M,X,21700    VICTORY                      BL,34.1877,-118.6015
231718886,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,0810,17,Devonshire,440,THEFT PLAIN - PETTY ($950 & UNDER),0,X,X,9700    VARIEL                       AV,34.2464,-118.5929
231917646,12/09/2023 12:00:00 AM,12/08/2023 12:00:00 AM,2155,19,Mission,330,BURGLARY FROM VEHICLE,30,M,H,BEAVER                       ST,34.3114,-118.4291
230718172,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,0453,07,Wilshire,310,BURGLARY,0,X,X,8400 W  3RD                          ST,34.073,-118.3732
231820568,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,0630,18,Southeast,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,27,F,H,9800 S  BROADWAY,33.9472,-118.2781
230516694,12/09/2023 12:00:00 AM,12/08/2023 12:00:00 AM,2000,05,Harbor,520,VEHICLE - ATTEMPT STOLEN,51,M,H,PRESIDENT                    AV,33.7925,-118.3043
232117478,12/09/2023 12:00:00 AM,05/18/2023 12:00:00 AM,1200,21,Topanga,440,THEFT PLAIN - PETTY ($950 & UNDER),52,F,H,8100    CANOGA                       AV,34.2176,-118.6017
230125953,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,0046,01,Central,624,BATTERY - SIMPLE ASSAULT,37,M,H,5TH,34.0449,-118.2458
230817907,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,1315,08,West LA,624,BATTERY - SIMPLE ASSAULT,70,F,W,2900    CLUB                         DR,34.0344,-118.4049
231321790,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,0030,13,Newton,330,BURGLARY FROM VEHICLE,24,F,W,MAPLE                        AV,34.0295,-118.2615
231321783,12/09/2023 12:00:00 AM,12/08/2023 12:00:00 AM,0800,13,Newton,510,VEHICLE - STOLEN,0,,,1400 E  25TH                         ST,34.0172,-118.2442
231820582,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,0445,18,Southeast,626,INTIMATE PARTNER - SIMPLE ASSAULT,20,F,H,8700    MCKINLEY                     PL,33.9593,-118.2611
231321796,12/09/2023 12:00:00 AM,12/08/2023 12:00:00 AM,1000,13,Newton,510,VEHICLE - STOLEN,0,,,100 E  ADAMS                        BL,34.0289,-118.2686
230718266,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,0130,07,Wilshire,330,BURGLARY FROM VEHICLE,22,M,O,3800 W  PICO                         BL,34.0495,-118.3215
232019019,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,1500,20,Olympic,624,BATTERY - SIMPLE ASSAULT,72,F,A,300 S  COMMONWEALTH                 AV,34.069,-118.2857
231718901,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,1404,17,Devonshire,310,BURGLARY,42,M,W,18800    BRAEMORE                     RD,34.2943,-118.5458
231224565,12/09/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1700,12,77th Street,510,VEHICLE - STOLEN,0,,,1500 W  85TH                         ST,33.9609,-118.3025
230917287,12/10/2023 12:00:00 AM,01/29/2020 12:00:00 AM,1200,09,Van Nuys,354,THEFT OF IDENTITY,38,F,O,13500    BARBARA ANN                  ST,34.2001,-118.427
230917282,12/10/2023 12:00:00 AM,12/01/2021 12:00:00 AM,1000,09,Van Nuys,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",43,F,O,RIVERSIDE                    BL,34.158,-118.4487
232117525,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,1330,21,Topanga,330,BURGLARY FROM VEHICLE,38,M,W,20700    WELLS                        DR,34.1578,-118.584
230126031,12/10/2023 12:00:00 AM,12/09/2023 12:00:00 AM,2200,01,Central,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",27,M,H,100 E  12TH                         ST,34.0376,-118.2593
231820642,12/10/2023 12:00:00 AM,12/10/2022 12:00:00 AM,1400,18,Southeast,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",43,F,H,111TH                        ST,33.9348,-118.2781
232117492,12/10/2023 12:00:00 AM,12/09/2023 12:00:00 AM,1030,21,Topanga,330,BURGLARY FROM VEHICLE,57,M,H,7400    LOMA VERDE                   AV,34.2047,-118.5896
231718941,12/10/2023 12:00:00 AM,12/09/2023 12:00:00 AM,1330,17,Devonshire,330,BURGLARY FROM VEHICLE,66,M,O,10600    FULLBRIGHT                   AV,34.2622,-118.5765
230718311,12/10/2023 12:00:00 AM,08/10/2022 12:00:00 AM,0705,07,Wilshire,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),51,M,B,2000 S  GENESEE                      AV,34.0381,-118.3683
231224656,12/10/2023 12:00:00 AM,12/08/2023 12:00:00 AM,0500,12,77th Street,354,THEFT OF IDENTITY,51,M,B,400 W  77TH                         ST,33.9698,-118.2814
230125968,12/10/2023 12:00:00 AM,12/09/2023 12:00:00 AM,2130,01,Central,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",25,F,B,400 S  LOS ANGELES                  ST,34.0473,-118.2462
231224653,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,0240,12,77th Street,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,X,X,6300 S  FIGUEROA                     ST,33.9824,-118.2827
230917309,12/10/2023 12:00:00 AM,12/01/2023 12:00:00 AM,1200,09,Van Nuys,310,BURGLARY,38,F,W,3500    BEVERLY GLEN                 TR,34.1389,-118.4611
231421662,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,0820,14,Pacific,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0,,,400    WORLD                        WY,33.9455,-118.4
232018995,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,0100,20,Olympic,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",27,M,A,3700    WILSHIRE                     BL,34.0617,-118.3066
230126023,12/10/2023 12:00:00 AM,12/09/2023 12:00:00 AM,1700,01,Central,330,BURGLARY FROM VEHICLE,33,F,W,1800    CONWAY                       PL,34.0367,-118.2344
230222386,12/10/2023 12:00:00 AM,12/09/2023 12:00:00 AM,1700,02,Rampart,510,VEHICLE - STOLEN,0,,,1200    MIRAMAR                      ST,34.0572,-118.2576
231421520,12/10/2023 12:00:00 AM,12/09/2023 12:00:00 AM,2300,14,Pacific,510,VEHICLE - STOLEN,0,,,9200    AIRPORT                      BL,33.9523,-118.3906
232019026,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,1219,20,Olympic,626,INTIMATE PARTNER - SIMPLE ASSAULT,0,,,1300 S  CATALINA                     ST,34.0473,-118.2947
231518705,12/10/2023 12:00:00 AM,12/07/2023 12:00:00 AM,1450,15,N Hollywood,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",21,M,H,13200    SATICOY                      ST,34.2076,-118.4192
230415248,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,2130,04,Hollenbeck,624,BATTERY - SIMPLE ASSAULT,0,,,3800    ROSEMEAD                     AV,34.089,-118.1771
232019021,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,0545,20,Olympic,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",50,M,H,WESTERN                      AV,34.0454,-118.3134
231321810,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,0530,13,Newton,510,VEHICLE - STOLEN,0,,,6800 S  MAIN                         ST,33.9779,-118.2739
231224637,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,1125,12,77th Street,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",59,F,B,3400    HYDE PARK                    BL,33.9806,-118.3309
231719008,12/10/2023 12:00:00 AM,11/09/2023 12:00:00 AM,0001,17,Devonshire,354,THEFT OF IDENTITY,0,,,18200    CHARLTON                     LN,34.2825,-118.5319
231016988,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,0440,10,West Valley,310,BURGLARY,0,M,O,5400    RESEDA                       BL,34.1688,-118.5361
230415200,12/10/2023 12:00:00 AM,12/09/2023 12:00:00 AM,2100,04,Hollenbeck,510,VEHICLE - STOLEN,0,,,4200 N  HUNTINGTON                   DR,34.0794,-118.1934
231321831,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,0955,13,Newton,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",28,M,H,300 E  51ST                         ST,33.9965,-118.2697
230415247,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,2130,04,Hollenbeck,624,BATTERY - SIMPLE ASSAULT,0,,,3800    ROSEMEAD                     AV,34.089,-118.1771
231518702,12/10/2023 12:00:00 AM,12/08/2023 12:00:00 AM,1630,15,N Hollywood,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),53,F,H,4700    FORMAN                       AV,34.1563,-118.3528
231518720,12/10/2023 12:00:00 AM,12/08/2023 12:00:00 AM,1200,15,N Hollywood,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),22,M,W,4100    TUJUNGA                      AV,34.1426,-118.379
230125983,12/10/2023 12:00:00 AM,12/09/2023 12:00:00 AM,2340,01,Central,330,BURGLARY FROM VEHICLE,23,M,W,17TH                         ST,34.034,-118.2651
231518684,12/10/2023 12:00:00 AM,12/09/2023 12:00:00 AM,2000,15,N Hollywood,626,INTIMATE PARTNER - SIMPLE ASSAULT,38,M,B,11100    BURBANK                      BL,34.1758,-118.3746
230917275,12/10/2023 12:00:00 AM,12/09/2023 12:00:00 AM,1930,09,Van Nuys,510,VEHICLE - STOLEN,0,,,6900    LENNOX                       AV,34.1958,-118.4455
230415226,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,1500,04,Hollenbeck,626,INTIMATE PARTNER - SIMPLE ASSAULT,36,M,H,3300 E  1ST                          ST,34.0379,-118.1967
231421558,12/10/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0100,14,Pacific,330,BURGLARY FROM VEHICLE,39,F,O,3200    PURDUE                       AV,34.0227,-118.4312
231401446,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,1730,14,Pacific,210,ROBBERY,37,F,W,700    BROADWAY,33.9961,-118.4655
230126016,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,0630,01,Central,888,TRESPASSING,0,X,X,600 W  7TH                          ST,34.0473,-118.2566
231017001,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,0545,10,West Valley,310,BURGLARY,0,M,O,18300    VANOWEN                      ST,34.1975,-118.5273
232117499,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,0940,21,Topanga,888,TRESPASSING,55,F,H,7500    JORDAN                       AV,34.2065,-118.6029
231917626,12/10/2023 12:00:00 AM,12/09/2023 12:00:00 AM,2200,19,Mission,510,VEHICLE - STOLEN,0,,,4TH,0,0
231421533,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,0420,14,Pacific,888,TRESPASSING,56,M,O,1400    CABRILLO                     AV,33.9902,-118.4673
230718262,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,1000,07,Wilshire,762,LEWD CONDUCT,42,M,W,PICO                         BL,34.0533,-118.3762
231017000,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,0545,10,West Valley,310,BURGLARY,0,M,O,18300    VANOWEN                      ST,34.1975,-118.5273
231321842,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,0830,13,Newton,626,INTIMATE PARTNER - SIMPLE ASSAULT,46,M,H,200 E  54TH                         ST,33.9934,-118.2714
231421552,12/10/2023 12:00:00 AM,12/09/2023 12:00:00 AM,1600,14,Pacific,626,INTIMATE PARTNER - SIMPLE ASSAULT,57,F,W,KENSINGTON,33.9964,-118.417
230618803,12/10/2023 12:00:00 AM,12/09/2023 12:00:00 AM,2130,06,Hollywood,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0,X,X,SANTA MONICA,34.0908,-118.3092
231518794,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,1830,15,N Hollywood,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",25,M,W,3500    CAHUENGA                     BL,34.1329,-118.3559
230718263,12/10/2023 12:00:00 AM,12/09/2023 12:00:00 AM,0001,07,Wilshire,310,BURGLARY,0,X,X,8000 W  3RD                          ST,34.0718,-118.3637
231321851,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,1339,13,Newton,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",41,F,H,69TH                         ST,33.977,-118.2696
231116696,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,0700,11,Northeast,900,VIOLATION OF COURT ORDER,0,F,H,ALICE                        ST,34.0968,-118.2254
230917286,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,0930,09,Van Nuys,626,INTIMATE PARTNER - SIMPLE ASSAULT,31,F,H,14200    CALVERT                      ST,34.1817,-118.4422
230917290,12/10/2023 12:00:00 AM,12/09/2023 12:00:00 AM,0400,09,Van Nuys,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),30,M,W,13900    WYANDOTTE                    ST,34.203,-118.4356
231518711,12/10/2023 12:00:00 AM,12/09/2023 12:00:00 AM,1735,15,N Hollywood,888,TRESPASSING,0,X,X,5300    LANKERSHIM                   BL,34.172,-118.3789
231917687,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,1220,19,Mission,354,THEFT OF IDENTITY,0,,,11100 N  SEPULVEDA                    BL,34.2721,-118.4674
230917307,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,0100,09,Van Nuys,624,BATTERY - SIMPLE ASSAULT,44,F,H,14500    ARCHWOOD                     ST,34.1929,-118.4487
230126049,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,1710,01,Central,624,BATTERY - SIMPLE ASSAULT,40,F,B,100 S  CENTRAL                      AV,34.0492,-118.2391
230718248,12/10/2023 12:00:00 AM,12/09/2023 12:00:00 AM,2350,07,Wilshire,624,BATTERY - SIMPLE ASSAULT,58,M,H,5100    VENICE                       BL,34.0453,-118.3508
231421530,12/10/2023 12:00:00 AM,12/09/2023 12:00:00 AM,2245,14,Pacific,330,BURGLARY FROM VEHICLE,44,M,B,8700    LA TIJERA                    BL,33.9583,-118.3931
231017011,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,1430,10,West Valley,626,INTIMATE PARTNER - SIMPLE ASSAULT,64,F,O,17500    KITTRIDGE                    ST,34.1903,-118.5142
231017026,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,0254,10,West Valley,354,THEFT OF IDENTITY,22,M,W,16300    VENTURA                      BL,34.157,-118.488
230618820,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,1655,06,Hollywood,888,TRESPASSING,0,X,X,6200    HOLLYWOOD                    BL,34.1016,-118.3246
232019010,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,0728,20,Olympic,626,INTIMATE PARTNER - SIMPLE ASSAULT,39,F,O,700 S  ST ANDREWS                   PL,34.0597,-118.3112
231518707,12/10/2023 12:00:00 AM,12/07/2023 12:00:00 AM,0900,15,N Hollywood,626,INTIMATE PARTNER - SIMPLE ASSAULT,30,F,H,11600    BURBANK                      BL,34.1722,-118.3848
230618817,12/10/2023 12:00:00 AM,11/13/2023 12:00:00 AM,1200,06,Hollywood,522,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",0,,,1500    GORDON                       ST,34.098,-118.3197
232117498,12/10/2023 12:00:00 AM,12/07/2023 12:00:00 AM,1000,21,Topanga,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,20600    SATICOY                      ST,34.2084,-118.5819
231820637,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,2100,18,Southeast,440,THEFT PLAIN - PETTY ($950 & UNDER),0,X,X,14200 S  FIGUEROA                     ST,33.9028,-118.2828
230516721,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,0130,05,Harbor,510,VEHICLE - STOLEN,0,,,1400 S  ALMA                         ST,33.7316,-118.299
231321864,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,1930,13,Newton,901,VIOLATION OF RESTRAINING ORDER,25,F,H,1200 E  25TH                         ST,34.0203,-118.2506
232001079,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,0210,20,Olympic,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0,,,1800 S  GRAMERCY                     PL,34.0408,-118.313
230516726,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,0120,05,Harbor,624,BATTERY - SIMPLE ASSAULT,24,F,H,25500    FRAMPTON                     AV,33.7926,-118.3043
231321832,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,0945,13,Newton,624,BATTERY - SIMPLE ASSAULT,17,M,H,300 E  51ST                         ST,33.9965,-118.2697
230516716,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,1045,05,Harbor,433,DRIVING WITHOUT OWNER CONSENT (DWOC),0,X,X,600    SAMPSON                      WY,33.7387,-118.2792
230126004,12/10/2023 12:00:00 AM,12/09/2023 12:00:00 AM,1900,01,Central,510,VEHICLE - STOLEN,0,,,600 W  8TH                          ST,34.0459,-118.2579
232117472,12/10/2023 12:00:00 AM,12/08/2023 12:00:00 AM,1800,21,Topanga,510,VEHICLE - STOLEN,0,,,8300    REMMET                       AV,34.2217,-118.6018
230126054,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,2200,01,Central,888,TRESPASSING,0,X,X,00    GATEWAY PLZ,34.0547,-118.2335
230415227,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,1920,04,Hollenbeck,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",37,M,H,3400    EAGLE                        ST,34.0332,-118.1974
230718281,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,1956,07,Wilshire,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),22,X,X,8700 W  3RD                          ST,34.0736,-118.3817
230321060,12/10/2023 12:00:00 AM,12/09/2023 12:00:00 AM,1900,03,Southwest,510,VEHICLE - STOLEN,0,,,3000    4TH                          AV,34.0274,-118.3212
232117486,12/10/2023 12:00:00 AM,12/09/2023 12:00:00 AM,2230,21,Topanga,510,VEHICLE - STOLEN,0,,,6100    NEVADA                       AV,34.1809,-118.6089
231116695,12/10/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1515,11,Northeast,440,THEFT PLAIN - PETTY ($950 & UNDER),31,F,H,2900 W  AVENUE 37,34.1174,-118.2336
231614842,12/10/2023 12:00:00 AM,12/09/2023 12:00:00 AM,2000,16,Foothill,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",55,M,H,11400    SUNBURST                     ST,34.2772,-118.3796
230516718,12/10/2023 12:00:00 AM,12/09/2023 12:00:00 AM,2000,05,Harbor,510,VEHICLE - STOLEN,0,,,1200 W  ANAHEIM                      ST,33.7897,-118.2787
231421603,12/10/2023 12:00:00 AM,12/03/2023 12:00:00 AM,1250,14,Pacific,354,THEFT OF IDENTITY,44,M,H,3600    SAWTELLE                     BL,34.0111,-118.4293
231421523,12/10/2023 12:00:00 AM,12/02/2023 12:00:00 AM,1421,14,Pacific,440,THEFT PLAIN - PETTY ($950 & UNDER),25,F,W,4700    LINCOLN                      BL,33.98,-118.4384
232117496,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,1130,21,Topanga,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,48,F,O,21900    ROSCOE                       BL,34.2196,-118.6045
230618810,12/10/2023 12:00:00 AM,12/08/2023 12:00:00 AM,2200,06,Hollywood,510,VEHICLE - STOLEN,0,,,YUCCA,34.1032,-118.3348
